vehicle_number,leave_time,train,route_number,direction,service_key,stop_time,arrive_time,dwell,location_id,door,lift,ons,offs,estimated_load,maximum_speed,train_mileage,pattern_distance,location_distance,x_coordinate,y_coordinate,data_source,schedule_status
4004,50565,6001,60,1,S,,50555,10,1015,1,0,0,1,6,,2.5072,2.7452,31.564388,-122.68468666666666,45.61230333333334,2,2
4004,49866,6001,60,1,S,49980,49866,0,906,0,0,0,0,4,,0,0,645.683748,-122.670555,45.62802166666667,2,5
4004,52546,6001,60,0,S,52740,52546,0,906,1,0,0,1,12,,2.926,2.9963,10.547551,-122.67047166666667,45.62623166666667,2,6
4004,52214,6001,60,0,S,52200,52214,0,832,1,0,13,0,13,,0,0,99.212571,-122.685505,45.595885,2,5
4004,52945,6001,60,1,S,52920,52683,262,1132,1,0,4,2,9,,0.2927,0.3275,29.949819,-122.67044,45.630625,2,4
4004,53317,6001,60,1,S,53280,53284,33,986,1,0,1,2,7,,2.2307,2.2972,47.817585,-122.68122666666666,45.610976666666666,2,4
4004,53692,6001,60,1,S,53760,53692,0,832,1,0,0,6,0,,4.1887,4.3782,14.646331,-122.68545333333333,45.59612833333333,2,6
4004,53420,6001,60,1,S,,53401,19,1015,1,0,0,1,6,,2.6427,2.7452,24.666395,-122.68467833333334,45.612321666666666,2,2
4004,52648,6001,60,1,S,,52622,26,908,1,0,1,6,8,,0.1603,0.1877,26.017506,-122.67047,45.62857833333333,2,2
4004,52567,6001,60,1,S,52740,52567,0,906,1,0,1,0,13,,0,0,9.104718,-122.67047166666667,45.62623833333333,2,5
4004,55632,6001,60,1,S,55620,55381,251,1132,1,0,6,1,8,,0.2927,0.3275,11.073518,-122.67041166666667,45.630516666666665,2,4
4004,55347,6001,60,1,S,,55306,41,908,1,0,0,0,3,,0.1597,0.1877,24.718461,-122.6705,45.62856333333333,2,2
4004,55992,6001,60,1,S,55980,55849,143,986,1,0,3,2,9,,2.2313,2.2972,22.196056,-122.68122166666667,45.61105666666667,2,4
4004,55252,6001,60,1,S,55440,55252,0,906,1,0,0,0,3,,0,0,6.189394,-122.67051,45.626235,2,5
4004,56113,6001,60,1,S,,56079,34,1015,1,0,2,0,11,,2.6427,2.7452,27.592665,-122.68466666666667,45.61231333333333,2,2
4004,56386,6001,60,1,S,56460,56386,0,832,1,0,0,11,0,,4.1887,4.3782,14.533316,-122.68545166666667,45.59613,2,6
4004,59039,6001,60,1,S,59160,59039,0,832,1,0,0,11,0,,4.1893,4.3782,12.03117,-122.68545833333333,45.596135,2,6
4004,57974,6001,60,1,S,58140,57974,0,906,1,0,2,0,9,,0,0,7.053988,-122.67048666666666,45.626235,2,5
4004,58064,6001,60,1,S,,58025,39,908,1,0,4,1,11,,0.1597,0.1877,28.043579,-122.67051166666667,45.628568333333334,2,2
4004,58329,6001,60,1,S,58320,58098,231,1132,1,0,1,1,11,,0.292,0.3275,12.141963,-122.67042666666667,45.63051,2,4
4004,58792,6001,60,1,S,,58773,19,1015,1,0,2,0,12,,2.6421,2.7452,24.969726,-122.68468666666666,45.612321666666666,2,2
4004,58691,6001,60,1,S,58680,58533,158,986,1,0,0,1,10,,2.2301,2.2972,84.165066,-122.68131666666666,45.61089666666667,2,4
4004,63376,6001,60,1,S,63540,63376,0,906,1,0,1,0,6,,0,0,10.086903,-122.67050166666667,45.626223333333336,2,5
4004,64168,6001,60,1,S,,64129,39,1015,1,0,2,0,12,,2.6408,2.7452,27.111658,-122.68469333333333,45.612316666666665,2,2
4004,64419,6001,60,1,S,64440,64419,0,832,1,0,0,11,0,,4.1874,4.3782,12.221159,-122.685465,45.59613,2,6
4004,64047,6001,60,1,S,64020,63953,94,986,1,0,3,5,10,,2.2295,2.2972,88.583461,-122.68130833333333,45.61088,2,4
4004,63724,6001,60,1,S,63720,63560,164,1132,1,0,5,4,12,,0.2933,0.3275,4.937387,-122.67041833333333,45.63055166666667,2,4
4004,63525,6001,60,1,S,,63426,99,908,1,0,5,0,11,,0.1597,0.1877,24.986966,-122.67050166666667,45.62856333333333,2,2
4004,65476,6001,60,1,S,,65347,129,908,1,0,0,3,3,,0.0416,0.1877,28.459229,-122.67051666666667,45.628566666666664,2,2
4004,65599,6001,60,1,S,65520,65510,89,1132,1,0,1,3,1,,0.1746,0.3275,9.317024,-122.67041,45.630523333333336,2,4
4004,66044,6001,60,1,S,,66035,9,1015,1,0,0,0,5,,2.5209,2.7452,28.633822,-122.68468833333333,45.61231166666666,2,2
4004,66267,6001,60,1,S,66240,66267,0,832,1,0,0,5,0,,4.0656,4.3782,13.023812,-122.68545333333333,45.596135,2,6
4004,65333,6001,60,1,S,65340,65333,0,906,0,0,0,0,6,,0,0,536.513908,-122.67057666666666,45.627721666666666,2,5
4004,65953,6001,60,1,S,65820,65858,95,986,1,0,3,0,5,,2.1096,2.2972,36.960866,-122.68124,45.611015,2,4
4004,66613,6001,60,0,S,66600,66613,0,832,1,0,5,0,5,,0,0,86.4401,-122.68548333333334,45.59592,2,5
4004,66961,6001,60,0,S,67080,66961,0,906,1,0,0,0,5,,2.9204,2.9963,24.180519,-122.67041333333333,45.62623,2,6
4004,69067,6001,60,1,S,69060,68907,160,1132,1,0,2,1,5,,0.1715,0.3275,9.389529,-122.67041666666667,45.63052,2,4
4004,69459,6001,60,1,S,,69459,0,1015,0,0,0,0,5,,2.5507,2.7452,143.008549,-122.68439166666667,45.61272833333334,2,2
4004,69355,6001,60,1,S,69300,69296,59,986,1,0,1,1,5,,2.1058,2.2972,70.434821,-122.68127333333334,45.61092333333333,2,4
4004,68802,6001,60,1,S,68880,68802,0,906,0,0,0,0,3,,0,0,500.04935,-122.67057333333334,45.62762166666667,2,5
4004,68870,6001,60,1,S,,68819,51,908,1,0,1,1,3,,0.0385,0.1877,26.93332,-122.67049833333333,45.628571666666666,2,2
4004,69679,6001,60,1,S,69720,69679,0,832,1,0,0,5,0,,4.06,4.3782,9.8842,-122.68546,45.59614333333333,2,6
4004,72015,6001,60,0,S,72000,72015,0,832,1,0,5,0,5,,0,0,61.604964,-122.68545666666667,45.59599,2,5
4004,72335,6001,60,0,S,72420,72335,0,906,1,0,0,1,4,,2.9192,2.9963,16.065336,-122.67053,45.62621166666667,2,6
4004,72448,6001,60,1,S,,72422,26,908,1,0,0,0,5,,0.1597,0.1877,29.746455,-122.67053,45.62856166666667,2,2
4004,73043,6001,60,1,S,,73016,27,1015,1,0,1,0,4,,2.6365,2.7452,31.451118,-122.68468333333334,45.61230333333334,2,2
4004,73241,6001,60,1,S,73260,73241,0,832,1,0,0,4,0,,4.1812,4.3782,12.873224,-122.68545833333333,45.596131666666665,2,6
4004,72370,6001,60,1,S,72420,72370,0,906,1,0,1,0,5,,0,0,15.52539,-122.67053,45.62621333333333,2,5
4004,72608,6001,60,1,S,72600,72484,124,1132,1,0,1,3,3,,0.2927,0.3275,5.960887,-122.670425,45.63055833333333,2,4
4004,72930,6001,60,1,S,72840,72871,59,986,1,0,1,1,3,,2.2264,2.2972,82.605592,-122.68128333333334,45.61089,2,4
4004,76579,6001,60,1,S,,76579,0,1015,0,0,0,0,3,,2.5619,2.7452,190.774263,-122.684295,45.61284,2,2
4004,76480,6001,60,1,S,76440,76480,0,986,0,0,0,0,3,,2.1462,2.2972,162.09118,-122.68142666666667,45.61069666666667,2,4
4004,76796,6001,60,1,S,76860,76796,0,832,1,0,0,3,0,,4.0625,4.3782,8.549046,-122.68546333333333,45.59614666666667,2,6
4004,75995,6001,60,1,S,,75987,8,908,1,0,0,0,3,,0.0398,0.1877,31.743356,-122.67050333333333,45.628585,2,2
4004,75973,6001,60,1,S,76020,75973,0,906,0,0,0,0,3,,0,0,529.834448,-122.67057666666666,45.627703333333336,2,5
4004,76216,6001,60,1,S,76200,76033,183,1132,1,0,2,2,3,,0.1721,0.3275,7.590914,-122.67042000000001,45.630561666666665,2,4
4009,26113,3701,37,0,S,26100,26113,0,344,1,0,8,0,7,,0,0,11.262183,-122.66983,45.628725,2,5
4009,26161,3701,37,0,S,,26161,0,368,0,0,0,0,7,,0.2871,0.2964,63.055347,-122.66400333333333,45.62864166666667,2,2
4009,26442,3701,37,0,S,,26442,0,455,0,0,0,0,7,,2.1642,2.181,176.048931,-122.62792833333333,45.62819833333333,2,2
4009,26748,3701,37,0,S,,26748,0,454,0,0,0,0,7,,4.011,4.0489,91.396511,-122.59074666666666,45.62427666666667,2,2
4009,27165,3701,37,0,S,,27165,0,472,0,0,0,0,4,,6.4287,6.489,42.845923,-122.54143833333333,45.619481666666665,2,2
4009,27386,3701,37,0,S,,27386,0,497,0,0,0,0,4,,7.7529,7.8405,143.387099,-122.51350833333333,45.616435,2,2
4009,27512,3701,37,0,S,,27512,0,750,0,0,0,0,3,,8.2493,8.3512,118.106639,-122.50438166666666,45.614665,2,2
4009,26232,3701,37,0,S,,26232,0,475,0,0,0,0,7,,0.5748,0.5915,127.344645,-122.660175,45.63018666666667,2,2
4009,26787,3701,37,0,S,,26787,0,632,0,0,0,0,7,,4.3465,4.3695,256.927036,-122.583725,45.623018333333334,2,2
4009,26894,3701,37,0,S,,26894,0,465,0,0,0,0,9,,4.9306,5.0014,101.507898,-122.57247833333334,45.62092,2,2
4009,27065,3701,37,0,S,,27065,0,743,0,0,0,0,6,,5.8291,5.8776,87.626001,-122.55372333333334,45.620795,2,2
4009,27191,3701,37,0,S,,27191,0,474,0,0,0,0,4,,6.6437,6.7282,83.862807,-122.53703666666667,45.61900833333333,2,2
4009,27480,3701,37,0,S,27480,27435,45,837,1,0,0,1,3,,8.0772,8.2002,7.598265,-122.50667833333333,45.615615,2,4
4009,26502,3701,37,0,S,,26502,0,738,0,0,0,0,7,,2.7042,2.7185,225.962982,-122.61677166666666,45.628636666666665,2,2
4009,27103,3701,37,0,S,,27080,23,512,1,0,0,2,4,,5.9043,6.0074,45.61364,-122.55123333333333,45.620538333333336,2,2
4009,27305,3701,37,0,S,,27305,0,501,0,0,0,0,4,,7.0923,7.1775,25.584272,-122.52765666666667,45.617983333333335,2,2
4009,27336,3701,37,0,S,,27336,0,500,0,0,0,0,4,,7.3477,7.4465,128.159731,-122.52256666666666,45.61744,2,2
4009,26377,3701,37,0,S,26340,26377,0,480,0,0,0,0,7,,1.5845,1.6118,110.208126,-122.63961833333333,45.628168333333335,2,4
4009,26722,3701,37,0,S,,26722,0,452,0,0,0,0,7,,3.7997,3.8463,73.801216,-122.59479333333333,45.62517833333333,2,2
4009,27418,3701,37,0,S,,27418,0,495,0,0,0,0,4,,8.0076,8.089,141.749876,-122.50848833333333,45.615833333333335,2,2
4009,27748,3701,37,0,S,28020,27748,0,492,1,0,0,2,0,,9.6772,9.8332,33.789833,-122.50512666666667,45.59429166666666,2,6
4009,26805,3701,37,0,S,,26805,0,460,0,0,0,0,7,,4.4944,4.5565,64.18818,-122.581195,45.62262833333333,2,2
4009,27588,3701,37,0,S,,27588,0,488,0,0,0,0,3,,8.8744,8.9788,107.6537,-122.50411666666666,45.60559,2,2
4009,26277,3701,37,0,S,,26277,0,737,0,0,0,0,7,,0.9675,0.9843,151.529197,-122.652415,45.62830833333334,2,2
4009,26461,3701,37,0,S,,26461,0,457,0,0,0,0,7,,2.3438,2.373,154.294282,-122.624175,45.62855666666667,2,2
4009,26692,3701,37,0,S,,26673,19,742,1,0,1,0,7,,3.507,3.5884,43.038133,-122.599985,45.626355,2,2
4009,26855,3701,37,0,S,,26828,27,462,1,0,2,0,9,,4.6131,4.7063,10.680407,-122.578055,45.62195,2,2
4009,26942,3701,37,0,S,,26924,18,467,1,0,0,2,6,,5.1313,5.2245,16.395281,-122.567435,45.62090833333333,2,2
4009,27140,3701,37,0,S,,27140,0,471,0,0,0,0,4,,6.2069,6.2759,24.812885,-122.54584333333334,45.61995666666667,2,2
4009,27324,3701,37,0,S,,27324,0,749,0,0,0,0,4,,7.2502,7.344,23.408871,-122.52424666666667,45.617621666666665,2,2
4009,27627,3701,37,0,S,,27627,0,509,0,0,0,0,3,,8.9975,9.123,48.450384,-122.504055,45.60367333333333,2,2
4009,27665,3701,37,0,S,,27665,0,198,0,0,0,0,3,,9.369,9.4753,26.57309,-122.50402666666666,45.59876833333333,2,2
4009,26305,3701,37,0,S,,26305,0,477,0,0,0,0,7,,1.1955,1.2222,30.777651,-122.64818166666667,45.62825,2,2
4009,26328,3701,37,0,S,,26328,0,479,0,0,0,0,7,,1.3801,1.4111,42.259989,-122.64401666666667,45.628233333333334,2,2
4009,26599,3701,37,0,S,26580,26580,19,740,1,0,0,0,7,,3.3088,3.384,34.915262,-122.60404833333334,45.627185,2,4
4009,27279,3701,37,0,S,27240,27279,0,502,0,0,0,0,4,,6.8867,6.9687,25.561348,-122.53174333333334,45.61842333333333,2,4
4009,27361,3701,37,0,S,,27361,0,498,0,0,0,0,4,,7.5559,7.6441,134.061919,-122.51754333333334,45.61690333333333,2,2
4009,27542,3701,37,0,S,,27542,0,508,0,0,0,0,3,,8.4625,8.5787,47.597225,-122.50428666666667,45.611563333333336,2,2
4009,26526,3701,37,0,S,,26526,0,739,0,0,0,0,7,,2.9018,2.9316,48.299878,-122.613395,45.62864666666667,2,2
4009,29429,3701,37,1,S,,29429,0,751,0,0,0,0,0,,2.6924,2.6974,98.579767,-122.527295,45.61814833333333,2,2
4009,30446,3701,37,1,S,,30446,0,456,0,0,0,0,2,,7.7094,7.7659,118.389224,-122.62989166666667,45.627721666666666,2,2
4009,30559,3701,37,1,S,30480,30502,57,482,1,0,2,0,4,,8.1897,8.2879,24.755857,-122.64003833333334,45.62834,2,4
4009,30687,3701,37,1,S,,30676,11,476,1,0,0,1,3,,9.1857,9.3044,33.880363,-122.66033666666667,45.630425,2,2
4009,29364,3701,37,1,S,,29364,0,496,0,0,0,0,0,,2.1518,2.1406,146.316515,-122.51613,45.616951666666665,2,2
4009,29525,3701,37,1,S,29520,29481,44,691,1,0,0,0,0,,2.9633,3.0124,20.351118,-122.53341166666667,45.618838333333336,2,4
4009,30106,3701,37,1,S,,30106,0,463,0,0,0,0,2,,5.2114,5.2469,143.661162,-122.57944666666667,45.622415,2,2
4009,30389,3701,37,1,S,,30389,0,459,0,0,0,0,2,,7.2104,7.2582,20.695364,-122.61923333333333,45.62877666666667,2,2
4009,30863,3701,37,1,S,,30839,24,1091,1,0,1,1,3,,9.6791,9.8021,8.592252,-122.67001,45.63265333333333,2,2
4009,29905,3701,37,1,S,,29758,147,469,1,0,0,0,0,,4.4409,4.5037,17.833394,-122.56393333333334,45.621111666666664,2,2
4009,30187,3701,37,1,S,,30187,0,623,0,0,0,0,2,,5.8689,5.9086,104.664437,-122.59247,45.624811666666666,2,2
4009,30607,3701,37,1,S,,30607,0,478,0,0,0,0,4,,8.629,8.6849,104.037609,-122.648545,45.628371666666666,2,2
4009,29046,3701,37,1,S,,29046,0,836,0,0,0,0,0,,0.4468,0.4468,86.639238,-122.50382166666667,45.59874666666666,2,2
4009,29409,3701,37,1,S,,29409,0,499,0,0,0,0,0,,2.5302,2.5184,166.624237,-122.523905,45.61778666666667,2,2
4009,29997,3701,37,1,S,,29983,14,468,1,0,1,0,1,,4.623,4.6845,65.306827,-122.56784833333333,45.621073333333335,2,2
4009,30117,3701,37,1,S,,30117,0,461,0,0,0,0,2,,5.3065,5.3457,81.575056,-122.58116,45.622785,2,2
4009,30205,3701,37,1,S,,30205,0,453,0,0,0,0,2,,6.0385,6.0938,98.055986,-122.59609,45.62563166666666,2,2
4009,30294,3701,37,1,S,30240,30294,0,744,0,0,0,0,2,,6.3883,6.4312,16.326945,-122.60242666666667,45.627053333333336,2,4
4009,30308,3701,37,1,S,,30308,0,451,0,0,0,0,2,,6.502,6.5648,64.485242,-122.60479166666667,45.62750666666667,2,2
4009,30359,3701,37,1,S,,30359,0,767,0,0,0,0,2,,6.9507,7.0022,13.125116,-122.61386333333333,45.628811666666664,2,2
4009,30633,3701,37,1,S,,30633,0,746,0,0,0,0,4,,8.8496,8.926,44.50159,-122.65290166666666,45.628568333333334,2,2
4009,28953,3701,37,1,S,28920,28953,0,492,1,0,0,0,0,,0,0,442.638461,-122.50627833333333,45.595063333333336,2,5
4009,29112,3701,37,1,S,,29112,0,199,0,0,0,0,0,,0.9004,0.9047,94.983035,-122.50379833333334,45.60587833333334,2,2
4009,29158,3701,37,1,S,,29158,0,200,0,0,0,0,0,,1.3241,1.3111,182.953163,-122.50410833333333,45.61197166666667,2,2
4009,29316,3701,37,1,S,,29316,0,755,0,0,0,0,0,,1.8088,1.8219,75.23801,-122.50879166666667,45.61608,2,2
4009,29648,3701,37,1,S,,29626,22,470,1,0,0,0,0,,3.7748,3.8308,52.2676,-122.55021833333333,45.62063166666667,2,2
4009,31031,3701,37,1,S,30900,31031,0,344,1,0,0,2,2,,10.1961,10.3489,6.681244,-122.66983166666667,45.62871,2,6
4009,29083,3701,37,1,S,,29083,0,752,0,0,0,0,0,,0.7519,0.7425,173.387949,-122.50372666666667,45.60371,2,2
4009,29588,3701,37,1,S,,29588,0,575,0,0,0,0,0,,3.5257,3.5244,184.896828,-122.54448333333333,45.62001166666667,2,2
4009,30334,3701,37,1,S,,30334,0,450,0,0,0,0,2,,6.7406,6.7928,57.877284,-122.60941,45.62824333333333,2,2
4009,30969,3701,37,1,S,,30951,18,14,1,0,1,0,4,,9.9264,10.0476,29.837403,-122.67279666666667,45.63076,2,2
4009,29287,3701,37,1,S,29220,29236,51,753,1,0,0,0,0,,1.5957,1.6305,32.999058,-122.505265,45.615725,2,4
4009,29558,3701,37,1,S,,29558,0,473,0,0,0,0,0,,3.2597,3.2703,104.070128,-122.538995,45.619411666666664,2,2
4009,30425,3701,37,1,S,,30425,0,458,0,0,0,0,2,,7.5379,7.5814,236.946251,-122.62676,45.62858666666666,2,2
4009,30587,3701,37,1,S,,30587,0,489,0,0,0,0,4,,8.4494,8.514,42.26261,-122.64479333333334,45.62835833333333,2,2
4009,30019,3701,37,1,S,,30019,0,466,0,0,0,0,1,,4.8206,4.8529,9.636392,-122.57109666666666,45.621073333333335,2,2
4009,30074,3701,37,1,S,,30054,20,464,1,0,1,0,2,,4.9244,4.9952,25.179574,-122.57401833333333,45.62128166666667,2,2
4009,30141,3701,37,1,S,,30141,0,633,0,0,0,0,2,,5.5041,5.5314,204.298159,-122.58538833333333,45.623375,2,2
4009,31550,3701,37,0,S,,31550,0,452,0,0,0,0,3,,3.7991,3.8463,105.140993,-122.594675,45.62515666666667,2,2
4009,31968,3701,37,0,S,,31968,0,471,0,0,0,0,2,,6.2025,6.2759,11.616782,-122.54590166666667,45.61996166666667,2,2
4009,32190,3701,37,0,S,,32190,0,749,0,0,0,0,2,,7.2601,7.344,141.120425,-122.52362,45.617555,2,2
4009,31154,3701,37,0,S,,31154,0,475,0,0,0,0,2,,0.5766,0.5915,30.357958,-122.66073333333334,45.63030666666667,2,2
4009,31222,3701,37,0,S,,31222,0,477,0,0,0,0,2,,1.198,1.2222,13.499148,-122.64803166666667,45.628256666666665,2,2
4009,31498,3701,37,0,S,31440,31498,0,740,0,0,0,0,3,,3.3703,3.384,121.015469,-122.60371666666667,45.627158333333334,2,4
4009,31993,3701,37,0,S,,31993,0,472,0,0,0,0,2,,6.4113,6.489,43.711087,-122.54176,45.61951333333333,2,2
4009,32140,3701,37,0,S,32100,32119,21,502,1,0,1,0,2,,6.8444,6.9687,23.344832,-122.53175333333333,45.618425,2,4
4009,32169,3701,37,0,S,,32169,0,501,0,0,0,0,2,,7.0867,7.1775,141.123354,-122.527035,45.61792166666667,2,2
4009,32478,3701,37,0,S,,32478,0,508,0,0,0,0,2,,8.4774,8.5787,38.592211,-122.504295,45.61158833333333,2,2
4009,31245,3701,37,0,S,,31245,0,479,0,0,0,0,2,,1.3813,1.4111,87.582295,-122.64384166666666,45.62824,2,2
4009,31917,3701,37,0,S,,31917,0,743,0,0,0,0,2,,5.8359,5.8776,183.851384,-122.55335333333333,45.62076166666667,2,2
4009,32202,3701,37,0,S,,32202,0,500,0,0,0,0,2,,7.3539,7.4465,14.884608,-122.52202333333334,45.61738833333333,2,2
4009,32226,3701,37,0,S,,32226,0,498,0,0,0,0,2,,7.5627,7.6441,93.458179,-122.51769833333333,45.616925,2,2
4009,32304,3701,37,0,S,,32304,0,495,0,0,0,0,2,,8.012,8.089,290.659003,-122.50791,45.615761666666664,2,2
4009,32795,3701,37,0,S,32940,32795,0,492,1,0,0,0,0,,9.6561,9.8332,29.801667,-122.50491333333333,45.594205,2,6
4009,31196,3701,37,0,S,,31196,0,737,0,0,0,0,2,,0.9718,0.9843,138.899645,-122.65246333333333,45.62831333333333,2,2
4009,31519,3701,37,0,S,,31519,0,742,0,0,0,0,3,,3.535,3.5884,84.159438,-122.59981833333333,45.62633833333334,2,2
4009,31634,3701,37,0,S,,31617,17,632,1,0,1,0,4,,4.28,4.3695,27.395376,-122.58462666666667,45.623115,2,2
4009,31731,3701,37,0,S,,31731,0,465,0,0,0,0,4,,4.9573,5.0014,120.239877,-122.57162833333334,45.62092166666667,2,2
4009,32712,3701,37,0,S,,32712,0,198,0,0,0,0,0,,9.3591,9.4753,27.248099,-122.50402666666666,45.59863166666667,2,2
4009,31421,3701,37,0,S,,31421,0,738,0,0,0,0,3,,2.7042,2.7185,188.910294,-122.616915,45.628638333333335,2,2
4009,31694,3701,37,0,S,,31694,0,462,0,0,0,0,4,,4.6466,4.7063,102.041406,-122.57763333333334,45.621875,2,2
4009,31928,3701,37,0,S,,31928,0,512,0,0,0,0,2,,5.9186,6.0074,81.212974,-122.55171666666666,45.620596666666664,2,2
4009,31046,3701,37,0,S,30900,31046,0,344,1,0,0,0,2,,0,0,5.929519,-122.66982666666667,45.62871,2,5
4009,31090,3701,37,0,S,,31090,0,368,0,0,0,0,2,,0.2889,0.2964,70.784924,-122.66397333333333,45.62864166666667,2,2
4009,31575,3701,37,0,S,,31575,0,454,0,0,0,0,3,,3.9954,4.0489,85.34897,-122.59076833333333,45.62428333333333,2,2
4009,32041,3701,37,0,S,,32022,19,474,1,0,0,1,1,,6.6114,6.7282,16.083185,-122.53667166666666,45.61895666666667,2,2
4009,32564,3701,37,0,S,,32550,14,488,1,0,0,1,1,,8.8204,8.9788,42.553238,-122.50414,45.60576833333333,2,2
4009,31360,3701,37,0,S,,31360,0,455,0,0,0,0,3,,2.1636,2.181,149.07935,-122.62802666666667,45.628173333333336,2,2
4009,31380,3701,37,0,S,,31380,0,457,0,0,0,0,3,,2.3438,2.373,131.34682,-122.62426333333333,45.628546666666665,2,2
4009,31446,3701,37,0,S,,31446,0,739,0,0,0,0,3,,2.9068,2.9316,136.502785,-122.61275666666667,45.6286,2,2
4009,31774,3701,37,0,S,,31758,16,467,1,0,0,2,2,,5.1294,5.2245,66.970815,-122.56723833333334,45.62090666666667,2,2
4009,32250,3701,37,0,S,,32250,0,497,0,0,0,0,2,,7.7609,7.8405,162.058393,-122.51343666666666,45.61642833333333,2,2
4009,32430,3701,37,0,S,,32430,0,750,0,0,0,0,2,,8.2332,8.3512,55.10771,-122.504405,45.61484166666666,2,2
4009,32648,3701,37,0,S,,32633,15,509,1,0,0,1,0,,8.9645,9.123,5.559229,-122.50407333333334,45.603791666666666,2,2
4009,31289,3701,37,0,S,31200,31274,15,480,1,0,1,0,3,,1.5522,1.6118,55.803684,-122.63983666666667,45.628186666666664,2,4
4009,31664,3701,37,0,S,,31664,0,460,0,0,0,0,4,,4.4875,4.5565,111.967881,-122.58054333333334,45.62248833333334,2,2
4009,32396,3701,37,0,S,32400,32325,71,837,1,0,0,0,2,,8.0704,8.2002,3.170209,-122.506705,45.61561666666667,2,4
4009,34960,3701,37,1,S,,34960,0,965,0,0,0,0,0,,3.2541,3.2734,77.227176,-122.48224,45.615701666666666,2,2
4009,35023,3701,37,1,S,,35023,0,966,0,0,0,0,0,,3.8413,3.8631,19.818058,-122.49338666666667,45.61658666666666,2,2
4009,36572,3701,37,1,S,,36572,0,459,0,0,0,0,4,,10.0165,10.0886,118.001377,-122.61963166666666,45.628775,2,2
4009,34628,3701,37,1,S,,34628,0,1067,0,0,0,0,1,,1.6485,1.6522,108.806774,-122.47807,45.59856333333333,2,2
4009,34939,3701,37,1,S,34860,34925,14,864,1,0,0,1,0,,3.059,3.1075,6.733114,-122.47893,45.616895,2,4
4009,35864,3701,37,1,S,,35847,17,470,1,0,1,1,4,,6.5735,6.6611,8.704185,-122.55004833333334,45.620623333333334,2,2
4009,36082,3701,37,1,S,,36082,0,466,0,0,0,0,3,,7.6043,7.6833,9.837843,-122.57103166666667,45.62106,2,2
4009,36151,3701,37,1,S,,36151,0,463,0,0,0,0,4,,7.9983,8.0772,42.985667,-122.579075,45.62233,2,2
4009,36541,3701,37,1,S,,36541,0,767,0,0,0,0,4,,9.7456,9.8326,63.581916,-122.61415166666667,45.62881333333333,2,2
4009,36965,3701,37,1,S,,36911,54,1091,1,0,2,4,2,,12.4784,12.6325,70.29979,-122.67030333333334,45.63263333333333,2,2
4009,37181,3701,37,1,S,37020,37181,0,344,1,0,0,2,1,,12.9947,13.1793,2.672603,-122.66982333333333,45.62869166666667,2,6
4009,34750,3701,37,1,S,,34750,0,1068,0,0,0,0,1,,2.327,2.3171,203.186636,-122.47580333333333,45.608095,2,2
4009,36162,3701,37,1,S,,36162,0,461,0,0,0,0,4,,8.0921,8.176,30.180813,-122.58077333333334,45.62269166666667,2,2
4009,34499,3701,37,1,S,,34499,0,1064,0,0,0,0,1,,0.9196,0.8823,266.356468,-122.49075333333333,45.59665666666667,2,2
4009,36307,3701,37,1,S,,36278,29,623,1,0,2,0,6,,8.629,8.739,5.551904,-122.59209333333334,45.624761666666664,2,2
4009,36330,3701,37,1,S,,36330,0,453,0,0,0,0,6,,8.8415,8.9241,28.495117,-122.59563333333334,45.62553,2,2
4009,36823,3701,37,1,S,,36823,0,476,0,0,0,0,4,,12.0409,12.1348,39.356119,-122.66054166666666,45.630446666666664,2,2
4009,34470,3701,37,1,S,,34470,0,1063,0,0,0,0,1,,0.6624,0.6201,230.683393,-122.49629333333333,45.59664333333333,2,2
4009,34539,3701,37,1,S,,34539,0,1065,0,0,0,0,1,,1.2869,1.2744,128.69276,-122.483215,45.59657333333333,2,2
4009,34804,3701,37,1,S,,34804,0,1070,0,0,0,0,1,,2.8024,2.7962,18.156577,-122.47587333333334,45.61454166666667,2,2
4009,35189,3701,37,1,S,,35070,119,1004,1,0,0,0,0,,3.96,4.0159,9.009852,-122.49650166666666,45.61729166666667,2,2
4009,35481,3701,37,1,S,,35481,0,499,0,0,0,0,1,,5.3301,5.3488,139.92845,-122.523805,45.61776666666667,2,2
4009,35519,3701,37,1,S,,35519,0,751,0,0,0,0,1,,5.4942,5.5277,140.10642,-122.527455,45.618158333333334,2,2
4009,35742,3701,37,1,S,,35691,51,473,1,0,2,0,4,,6.0205,6.1006,37.679375,-122.53873833333333,45.619395,2,2
4009,36022,3701,37,1,S,,36022,0,469,0,0,0,0,4,,7.303,7.334,249.78554,-122.56483833333333,45.621071666666666,2,2
4009,36062,3701,37,1,S,,36046,16,468,1,0,0,1,3,,7.426,7.5149,71.846517,-122.56787333333334,45.621068333333334,2,2
4009,36755,3701,37,1,S,,36755,0,478,0,0,0,0,4,,11.4053,11.5153,49.51894,-122.64833333333333,45.62836,2,2
4009,34557,3701,37,1,S,,34557,0,1066,0,0,0,0,1,,1.4534,1.4584,106.538067,-122.48031833333333,45.59663166666667,2,2
4009,34991,3701,37,1,S,,34991,0,1012,0,0,0,0,0,,3.5536,3.5493,146.032512,-122.48808666666666,45.61539833333333,2,2
4009,35383,3701,37,1,S,,35383,0,755,0,0,0,0,1,,4.6081,4.6522,110.066902,-122.50865833333333,45.61606666666667,2,2
4009,35641,3701,37,1,S,35640,35560,81,691,1,0,1,0,2,,5.7651,5.8428,58.857641,-122.53356,45.61885,2,4
