vehicle_number,leave_time,train,route_number,direction,stop_time,arrive_time,location_id,estimated_load,train_mileage,pattern_distance,location_distance,x_coordinate,y_coordinate,data_source,schedule_status,leave,stop,arrive
2288,65669,2501,25,1,65580.0,65657,293,3,4.3042,4.4285,16.248413,-122.63649333333332,45.67184666666667,2,2,18:14:29,18:13:00,18:14:17
2288,65873,2501,25,1,65580.0,65853,289,6,5.2897,5.4252,14.29373,-122.63777333333331,45.65775,2,2,18:17:53,18:13:00,18:17:33
2288,66305,2501,25,1,65580.0,66305,661,4,7.2464,7.3763,117.674576,-122.65612833333331,45.63451833333333,2,2,18:25:05,18:13:00,18:25:05
2288,65788,2501,25,1,65580.0,65788,287,3,5.1008,5.1996,49.148564,-122.63809833333332,45.66108333333333,2,2,18:16:28,18:13:00,18:16:28
2288,66474,2501,25,1,65580.0,66474,343,4,8.0318,8.1704,215.025495,-122.66883,45.628775,2,2,18:27:54,18:13:00,18:27:54
2288,65266,2501,25,1,65580.0,65266,693,3,2.291,2.3177,204.31089,-122.62107833333332,45.69266833333333,2,2,18:07:46,18:13:00,18:07:46
2288,65634,2501,25,1,65580.0,65634,294,3,4.1483,4.2228,161.794269,-122.63412,45.673675,2,2,18:13:54,18:13:00,18:13:54
2288,66141,2501,25,1,66060.0,66141,654,7,6.3871,6.4884,99.468946,-122.64540166666669,45.64367333333333,2,4,18:22:21,18:21:00,18:22:21
2288,66735,2501,25,1,66060.0,66735,1048,3,8.3419,8.4973,154.063039,-122.67533666666668,45.628818333333335,2,2,18:32:15,18:21:00,18:32:15
2288,66907,2501,25,1,66060.0,66871,605,4,8.8744,9.0882,49.379007,-122.68107666666668,45.63259333333333,2,2,18:35:07,18:21:00,18:34:31
2288,65218,2501,25,1,66060.0,65218,562,3,1.8517,1.8722,30.724951,-122.63079666666668,45.693155,2,2,18:06:58,18:21:00,18:06:58
2288,65236,2501,25,1,66060.0,65236,561,3,2.0337,2.0654,70.002423,-122.62666333333334,45.693151666666665,2,2,18:07:16,18:21:00,18:07:16
2288,65337,2501,25,1,66060.0,65337,307,3,2.7806,2.8434,15.430281,-122.620555,45.68964166666667,2,2,18:08:57,18:21:00,18:08:57
2288,65435,2501,25,1,66060.0,65435,301,3,3.5145,3.5996,16.290303,-122.62567666666666,45.68001666666667,2,2,18:10:35,18:21:00,18:10:35
2288,65615,2501,25,1,66060.0,65615,296,3,3.9525,4.0346,45.945736,-122.63048,45.675338333333336,2,2,18:13:35,18:21:00,18:13:35
2288,65832,2501,25,1,66060.0,65805,288,5,5.1928,5.3264,8.534639,-122.63807166666666,45.659153333333336,2,2,18:17:12,18:21:00,18:16:45
2288,65903,2501,25,1,66060.0,65903,290,6,5.4855,5.6054,85.951742,-122.63731166666666,45.655386666666665,2,2,18:18:23,18:21:00,18:18:23
2288,66194,2501,25,1,66060.0,66173,656,4,6.5673,6.7226,14.758386,-122.64776833333332,45.641175,2,2,18:23:14,18:21:00,18:22:53
2288,66266,2501,25,1,66060.0,66266,658,4,6.9954,7.1259,48.094747,-122.65184,45.636845,2,2,18:24:26,18:21:00,18:24:26
